Location,Date,Y,X
ZSL,12/06/2017,51.536129559999999,-0.143582776000000
ZSL,12/06/2017,51.534239200000002,-0.153729322000000
ZSL,12/06/2017,51.535023500000001,-0.156376017000000
ZSL,12/06/2017,51.535854559999997,-0.140893479000000
ZSL,12/06/2017,51.535689320000003,-0.160347051000000
ZSL,12/06/2017,51.537161150000003,-0.144149286000000
ZSL,12/06/2017,51.534572349999998,-0.136070405000000
ZSL,12/06/2017,51.536569049999997,-0.164424775000000
ZSL,12/06/2017,51.536542339999997,-0.149677937000000
ZSL,12/06/2017,51.526875310000001,-0.147496298000000
ZSL,12/06/2017,51.536590760000003,-0.142286380000000
ZSL,12/06/2017,51.536989259999999,-0.141093723000000
ZSL,12/06/2017,51.537452860000002,-0.140662033000000
ZSL,12/06/2017,51.536419479999999,-0.141608342000000
ZSL,12/06/2017,51.537012580000003,-0.141986327000000
ZSL,12/06/2017,51.534355689999998,-0.154161953000000
ZSL,12/06/2017,51.536855619999997,-0.140058887000000
ZSL,12/06/2017,51.537165320000000,-0.141847021000000
ZSL,27/06/2017,51.539252630000000,-0.157113169000000
ZSL,27/06/2017,51.532428240000002,-0.146942926000000
ZSL,27/06/2017,51.532214170000003,-0.143292750000000
ZSL,27/06/2017,51.535806639999997,-0.133654305000000
ZSL,27/06/2017,51.533882290000001,-0.140601387000000
ZSL,27/06/2017,51.536953560000001,-0.134606775000000
ZSL,27/06/2017,51.532447470000001,-0.150368452000000
ZSL,27/06/2017,51.535977780000003,-0.136983159000000
ZSL,27/06/2017,51.531226830000001,-0.145986781000000
ZSL,27/06/2017,51.535374160000003,-0.134989054000000
ZSL,27/06/2017,51.531248779999999,-0.144952007000000
ZSL,27/06/2017,51.543067870000002,-0.168810768000000
ZSL,27/06/2017,51.534189099999999,-0.145920941000000
ZSL,27/06/2017,51.533479569999997,-0.162522050000000
ZSL,27/06/2017,51.532032280000003,-0.145976146000000
ZSL,27/06/2017,51.536842040000003,-0.136547665000000
ZSL,27/06/2017,51.539569280000002,-0.173402200000000
ZSL,27/06/2017,51.534577609999999,-0.134357809000000
ZSL,27/06/2017,51.533016060000001,-0.145773141000000
ZSL,27/06/2017,51.532265160000001,-0.148494101000000
ZSL,18/07/2017,51.538450949999998,-0.157736510000000
ZSL,18/07/2017,51.541163660000002,-0.167791208000000
ZSL,18/07/2017,51.540815039999998,-0.148127733000000
ZSL,18/07/2017,51.546749390000002,-0.162258728000000
ZSL,18/07/2017,51.546525740000000,-0.168050392000000
ZSL,18/07/2017,51.540976080000000,-0.151683162000000
ZSL,18/07/2017,51.539592220000003,-0.151837954000000
ZSL,18/07/2017,51.547382130000003,-0.159841423000000
ZSL,18/07/2017,51.536826009999999,-0.148252577000000
ZSL,18/07/2017,51.535869880000000,-0.156686421000000
ZSL,18/07/2017,51.542902849999997,-0.150724453000000
ZSL,18/07/2017,51.539441130000000,-0.150919583000000
ZSL,18/07/2017,51.536470710000003,-0.137823600000000
ZSL,18/07/2017,51.541647509999997,-0.156543269000000
ZSL,18/07/2017,51.542096299999997,-0.155419942000000
ZSL,18/07/2017,51.533886170000002,-0.151691032000000
ZSL,18/07/2017,51.540710429999997,-0.163078271000000
ZSL,18/07/2017,51.543979309999997,-0.167000586000000
ZSL,18/07/2017,51.534728860000001,-0.141464801000000
ZSL,18/07/2017,51.540037949999999,-0.154705762000000
ZSL,16/08/2017,51.533921769999999,-0.152533546000000
ZSL,16/08/2017,51.526301040000000,-0.145149677000000
ZSL,16/08/2017,51.536899249999998,-0.137377489000000
ZSL,16/08/2017,51.533677990000001,-0.152464609000000
ZSL,16/08/2017,51.533849040000000,-0.145035502000000
ZSL,16/08/2017,51.537316240000003,-0.134257976000000
ZSL,16/08/2017,51.533900709999998,-0.153385223000000
ZSL,16/08/2017,51.534341099999999,-0.154547440000000
ZSL,16/08/2017,51.537891369999997,-0.143331083000000
ZSL,16/08/2017,51.528022300000003,-0.146443613000000
ZSL,16/08/2017,51.535799019999999,-0.155607862000000
ZSL,16/08/2017,51.535171869999999,-0.156953178000000
ZSL,16/08/2017,51.532930909999997,-0.147949917000000
ZSL,16/08/2017,51.535913909999998,-0.153249995000000
ZSL,31/08/2017,51.534125080000003,-0.154868250000000
ZSL,31/08/2017,51.539175720000003,-0.151562688000000
ZSL,31/08/2017,51.534346059999997,-0.164588391000000
ZSL,31/08/2017,51.534007129999999,-0.154902518000000
ZSL,31/08/2017,51.534297119999998,-0.141148795000000
ZSL,31/08/2017,51.538483059999997,-0.153846031000000
ZSL,31/08/2017,51.539783000000000,-0.152947951000000
ZSL,31/08/2017,51.535377290000000,-0.161065285000000
ZSL,12/09/2017,51.534698100000000,-0.151150877000000
ZSL,12/09/2017,51.535073980000000,-0.154540619000000
ZSL,12/09/2017,51.533767220000001,-0.151270684000000
ZSL,12/09/2017,51.534859939999997,-0.161110117000000
ZSL,12/09/2017,51.537105830000002,-0.149545844000000
ZSL,12/09/2017,51.530772980000002,-0.140663352000000
ZSL,12/09/2017,51.534245120000001,-0.151220760000000
ZSL,12/09/2017,51.533760930000000,-0.153324928000000
ZSL,12/09/2017,51.536300420000003,-0.155952791000000
ZSL,12/09/2017,51.537375750000002,-0.151569441000000
ZSL,12/09/2017,51.533829959999998,-0.176727155000000
ZSL,12/09/2017,51.529985900000000,-0.174129851000000
ZSL,12/09/2017,51.533998420000003,-0.144352987000000
ZSL,12/09/2017,51.535452739999997,-0.142150127000000
ZSL,12/09/2017,51.528560919999997,-0.175592952000000
ZSL,12/09/2017,51.534531209999997,-0.153222701000000
ZSL,12/09/2017,51.535547829999999,-0.153272455000000
ZSL,12/09/2017,51.534522299999999,-0.146955600000000
ZSL,12/09/2017,51.534088910000001,-0.150723226000000
ZSL,12/09/2017,51.535531900000002,-0.164728142000000
ZSL,18/09/2017,51.537023069999996,-0.159403139000000
ZSL,18/09/2017,51.538066520000001,-0.180157702000000
ZSL,18/09/2017,51.535704109999998,-0.155072588000000
ZSL,18/09/2017,51.527225180000002,-0.153016823000000
ZSL,18/09/2017,51.537360610000000,-0.144964656000000
ZSL,18/09/2017,51.537061989999998,-0.153069398000000
ZSL,18/09/2017,51.534091770000003,-0.176900961000000
ZSL,18/09/2017,51.534410999999999,-0.153039348000000
ZSL,18/09/2017,51.534254070000003,-0.152702166000000
ZSL,18/09/2017,51.539587439999998,-0.149571709000000
ZSL,18/09/2017,51.534612060000001,-0.151952532000000
ZSL,18/09/2017,51.533852170000003,-0.151839210000000
