Location,Date,Destination_Longitude,Destination_Latitude,Hive_Latitude,Hive_Longitude,Distance_km
ZSL,2017-05-31,51.5338042,-0.151647952,-0.151846577,51.53391924,0.025523050745361885
ZSL,2017-05-31,51.53327913,-0.151185497,-0.151846577,51.53391924,0.10232137049275732
ZSL,2017-05-31,51.53141865,-0.163980535,-0.151846577,51.53391924,1.3775872980581838
ZSL,2017-05-31,51.53374322,-0.144194019,-0.151846577,51.53391924,0.8511506925714967
ZSL,2017-06-12,51.53672448,-0.141682741,-0.151846577,51.53391924,1.1724232031901702
ZSL,2017-06-12,51.53622701,-0.139054749,-0.151846577,51.53391924,1.4453485596753664
ZSL,2017-06-12,51.53612956,-0.143582776,-0.151846577,51.53391924,0.9511937243429966
ZSL,2017-06-12,51.5342392,-0.153729322,-0.151846577,51.53391924,0.21235326939796545
ZSL,2017-06-12,51.5350235,-0.156376017,-0.151846577,51.53391924,0.5184022446934999
ZSL,2017-06-12,51.53585456,-0.14089347900000002,-0.151846577,51.53391924,1.236794506415234
ZSL,2017-06-12,51.53568932,-0.160347051,-0.151846577,51.53391924,0.9654846046205994
ZSL,2017-06-12,51.53716115,-0.144149286,-0.151846577,51.53391924,0.9287153048422763
ZSL,2017-06-12,51.53457235,-0.136070405,-0.151846577,51.53391924,1.7557328672557453
ZSL,2017-06-12,51.53656905,-0.164424775,-0.151846577,51.53391924,1.4293306789802627
ZSL,2017-06-12,51.53654234,-0.14967793699999998,-0.151846577,51.53391924,0.37844855415819617
ZSL,2017-06-12,51.52687531,-0.147496298,-0.151846577,51.53391924,0.9205807670519377
ZSL,2017-06-12,51.53659076,-0.14228638,-0.151846577,51.53391924,1.103770482755618
ZSL,2017-06-12,51.53698926,-0.141093723,-0.151846577,51.53391924,1.2434398728085976
ZSL,2017-06-12,51.53745286,-0.14066203300000002,-0.151846577,51.53391924,1.3042573045924932
ZSL,2017-06-12,51.53641948,-0.141608342,-0.151846577,51.53391924,1.1718943783377005
ZSL,2017-06-12,51.53701258,-0.141986327,-0.151846577,51.53391924,1.1490973215203895
ZSL,2017-06-12,51.53435569,-0.15416195300000002,-0.151846577,51.53391924,0.26199217283280435
ZSL,2017-06-12,51.53685562,-0.140058887,-0.151846577,51.53391924,1.3507868294979364
ZSL,2017-06-12,51.53716532,-0.141847021,-0.151846577,51.53391924,1.1690182685291055
ZSL,2017-06-27,51.53925263,-0.157113169,-0.151846577,51.53391924,0.8334564778914969
ZSL,2017-06-27,51.53242824,-0.146942926,-0.151846577,51.53391924,0.5699090814855154
ZSL,2017-06-27,51.53221417,-0.14329275,-0.151846577,51.53391924,0.9698543682992008
ZSL,2017-06-27,51.53580664,-0.133654305,-0.151846577,51.53391924,2.03374583710901
ZSL,2017-06-27,51.53388229,-0.140601387,-0.151846577,51.53391924,1.2504148272985138
ZSL,2017-06-27,51.53695356,-0.134606775,-0.151846577,51.53391924,1.9464442856337978
ZSL,2017-06-27,51.53244747,-0.15036845199999999,-0.151846577,51.53391924,0.23194060650186224
ZSL,2017-06-27,51.53597778,-0.136983159,-0.151846577,51.53391924,1.6685122195556807
ZSL,2017-06-27,51.53122683,-0.145986781,-0.151846577,51.53391924,0.7170670350880998
ZSL,2017-06-27,51.53537416,-0.134989054,-0.151846577,51.53391924,1.881439387683292
ZSL,2017-06-27,51.53124878,-0.144952007,-0.151846577,51.53391924,0.8221389555724117
ZSL,2017-06-27,51.54306787,-0.168810768,-0.151846577,51.53391924,2.1431521946690633
ZSL,2017-06-27,51.5341891,-0.145920941,-0.151846577,51.53391924,0.6595835791944967
ZSL,2017-06-27,51.53347957,-0.16252205,-0.151846577,51.53391924,1.1880647527244161
ZSL,2017-06-27,51.53203228,-0.145976146,-0.151846577,51.53391924,0.685654950483105
ZSL,2017-06-27,51.53684204,-0.136547665,-0.151846577,51.53391924,1.7319280517730347
ZSL,2017-06-27,51.53956928,-0.1734022,-0.151846577,51.53391924,2.477845094513531
ZSL,2017-06-27,51.53457761,-0.134357809,-0.151846577,51.53391924,1.9460397359211516
ZSL,2017-06-27,51.53301606,-0.145773141,-0.151846577,51.53391924,0.682761781572722
ZSL,2017-06-27,51.53226516,-0.148494101,-0.151846577,51.53391924,0.41568252690980734
ZSL,2017-07-18,51.53845095,-0.15773651,-0.151846577,51.53391924,0.8263478213838179
ZSL,2017-07-18,51.54116366,-0.167791208,-0.151846577,51.53391924,1.9473799288300384
ZSL,2017-07-18,51.54081504,-0.148127733,-0.151846577,51.53391924,0.871171854835642
ZSL,2017-07-18,51.54674939,-0.16225872800000002,-0.151846577,51.53391924,1.8373238116422428
ZSL,2017-07-18,51.54652574,-0.168050392,-0.151846577,51.53391924,2.282846259837511
ZSL,2017-07-18,51.54097608,-0.15168316199999998,-0.151846577,51.53391924,0.7848924176314387
ZSL,2017-07-18,51.53959222,-0.151837954,-0.151846577,51.53391924,0.6308051085129606
ZSL,2017-07-18,51.54738213,-0.159841423,-0.151846577,51.53391924,1.741064114686607
ZSL,2017-07-18,51.53682601,-0.148252577,-0.151846577,51.53391924,0.5139815126517937
ZSL,2017-07-18,51.53586988,-0.156686421,-0.151846577,51.53391924,0.5802314798583137
ZSL,2017-07-18,51.54290285,-0.150724453,-0.151846577,51.53391924,1.0066909002547302
ZSL,2017-07-18,51.53944113,-0.150919583,-0.151846577,51.53391924,0.6225960157171453
ZSL,2017-07-18,51.53647071,-0.1378236,-0.151846577,51.53391924,1.5848840403468154
ZSL,2017-07-18,51.54164751,-0.156543269,-0.151846577,51.53391924,1.005589770361095
ZSL,2017-07-18,51.5420963,-0.155419942,-0.151846577,51.53391924,0.992272317637112
ZSL,2017-07-18,51.53388617,-0.151691032,-0.151846577,51.53391924,0.01768239339357903
ZSL,2017-07-18,51.54071043,-0.163078271,-0.151846577,51.53391924,1.45945560121638
ZSL,2017-07-18,51.54397931,-0.167000586,-0.151846577,51.53391924,2.0225504778151633
ZSL,2017-07-18,51.53472886,-0.141464801,-0.151846577,51.53391924,1.1579057893801288
ZSL,2017-07-18,51.54003795,-0.154705762,-0.151846577,51.53391924,0.7509839206457309
ZSL,2017-08-16,51.53392177,-0.152533546,-0.151846577,51.53391924,0.07638798559140444
ZSL,2017-08-16,51.52630104,-0.145149677,-0.151846577,51.53391924,1.127875365529223
ZSL,2017-08-16,51.53689925,-0.137377489,-0.151846577,51.53391924,1.642657742854441
ZSL,2017-08-16,51.53367799,-0.152464609,-0.151846577,51.53391924,0.07377217373704704
ZSL,2017-08-16,51.53384904,-0.14503550199999998,-0.151846577,51.53391924,0.7573972102769119
ZSL,2017-08-16,51.53731624,-0.134257976,-0.151846577,51.53391924,1.9919056500558139
ZSL,2017-08-16,51.53390071,-0.15338522300000001,-0.151846577,51.53391924,0.17110203557327697
ZSL,2017-08-16,51.5343411,-0.15454744,-0.151846577,51.53391924,0.3039636020664782
ZSL,2017-08-16,51.53789137,-0.143331083,-0.151846577,51.53391924,1.0448261931215044
ZSL,2017-08-16,51.5280223,-0.146443613,-0.151846577,51.53391924,0.8893209076511718
ZSL,2017-08-16,51.53579902,-0.15560786199999999,-0.151846577,51.53391924,0.4675586317341019
ZSL,2017-08-16,51.53517187,-0.156953178,-0.151846577,51.53391924,0.5846616585452062
ZSL,2017-08-16,51.53293091,-0.147949917,-0.151846577,51.53391924,0.44700842710531
ZSL,2017-08-16,51.53591391,-0.153249995,-0.151846577,51.53391924,0.2711939694450092
ZSL,2017-08-31,51.53412508,-0.15486825,-0.151846577,51.53391924,0.3367733911113434
ZSL,2017-08-31,51.53917572,-0.151562688,-0.151846577,51.53391924,0.5853436682827519
ZSL,2017-08-31,51.53434606,-0.164588391,-0.151846577,51.53391924,1.417619745482725
ZSL,2017-08-31,51.53400713,-0.15490251800000002,-0.151846577,51.53391924,0.33994564170659264
ZSL,2017-08-31,51.53429712,-0.141148795,-0.151846577,51.53391924,1.1902809598583914
ZSL,2017-08-31,51.53848306,-0.153846031,-0.151846577,51.53391924,0.5540378140687009
ZSL,2017-08-31,51.539783,-0.152947951,-0.151846577,51.53391924,0.6634197476080917
ZSL,2017-08-31,51.53537729,-0.161065285,-0.151846577,51.53391924,1.037815503088357
ZSL,2017-09-12,51.5346981,-0.151150877,-0.151846577,51.53391924,0.1161237718141812
ZSL,2017-09-12,51.53507398,-0.154540619,-0.151846577,51.53391924,0.3259221221469329
ZSL,2017-09-12,51.53376722,-0.15127068400000002,-0.151846577,51.53391924,0.06622987383227148
ZSL,2017-09-12,51.53485994,-0.161110117,-0.151846577,51.53391924,1.0353560381398406
ZSL,2017-09-12,51.53710583,-0.149545844,-0.151846577,51.53391924,0.4370350760893649
ZSL,2017-09-12,51.53077298,-0.140663352,-0.151846577,51.53391924,1.291793194262278
ZSL,2017-09-12,51.53424512,-0.15122076,-0.151846577,51.53391924,0.07845698037689407
ZSL,2017-09-12,51.53376093,-0.153324928,-0.151846577,51.53391924,0.1653249653558248
ZSL,2017-09-12,51.53630042,-0.155952791,-0.151846577,51.53391924,0.5278067305735128
ZSL,2017-09-12,51.53737575,-0.151569441,-0.151846577,51.53391924,0.3855784408975803
ZSL,2017-09-12,51.53382996,-0.176727155,-0.151846577,51.53391924,2.7666118569777667
ZSL,2017-09-12,51.5299859,-0.174129851,-0.151846577,51.53391924,2.516091660512961
ZSL,2017-09-12,51.53399842,-0.144352987,-0.151846577,51.53391924,0.8332957040686424
ZSL,2017-09-12,51.53545274,-0.142150127,-0.151846577,51.53391924,1.0915964060384318
ZSL,2017-09-12,51.52856092,-0.175592952,-0.151846577,51.53391924,2.7068638573085333
ZSL,2017-09-12,51.53453121,-0.153222701,-0.151846577,51.53391924,0.16746642194214698
ZSL,2017-09-12,51.53554783,-0.153272455,-0.151846577,51.53391924,0.24069052180536166
ZSL,2017-09-12,51.5345223,-0.1469556,-0.151846577,51.53391924,0.5479703010064219
ZSL,2017-09-12,51.53408891,-0.150723226,-0.151846577,51.53391924,0.12632767369407438
ZSL,2017-09-12,51.5355319,-0.164728142,-0.151846577,51.53391924,1.4435455794693812
ZSL,2017-09-18,51.53702307,-0.159403139,-0.151846577,51.53391924,0.908370125179801
ZSL,2017-09-18,51.53806652,-0.180157702,-0.151846577,51.53391924,3.1816511685923525
ZSL,2017-09-18,51.53570411,-0.155072588,-0.151846577,51.53391924,0.4099593487475871
ZSL,2017-09-18,51.52722518,-0.153016823,-0.151846577,51.53391924,0.7556314856750603
ZSL,2017-09-18,51.53736061,-0.144964656,-0.151846577,51.53391924,0.8555781951517445
ZSL,2017-09-18,51.53706199,-0.153069398,-0.151846577,51.53391924,0.3749775656346625
ZSL,2017-09-18,51.53409177,-0.17690096100000002,-0.151846577,51.53391924,2.785986443885252
ZSL,2017-09-18,51.534411,-0.15303934800000002,-0.151846577,51.53391924,0.14345993685253786
ZSL,2017-09-18,51.53425407,-0.152702166,-0.151846577,51.53391924,0.10216283875502973
ZSL,2017-09-18,51.53958744,-0.149571709,-0.151846577,51.53391924,0.6791388274763508
ZSL,2017-09-18,51.53461206,-0.151952532,-0.151846577,51.53391924,0.0779334963255021
ZSL,2017-09-18,51.53385217,-0.15183921,-0.151846577,51.53391924,0.0075026719848936526
